video,frame_count,width,height,question,answer,qid,type,a0,a1,a2,a3,a4
5362074546,531,640,480,why are there tracks on the snow,0,2,CW,snowmobile routes,snowed a lot,adjust his ski board,many people travelled past,animals walking
6861738427,856,640,360,why did the man in black nod when the man in red speaks,1,2,CW,visualizing what he talks,agree with him,recording the man talking,intrigued by him,signalling
4384950310,915,640,360,why are the dogs free to roam around the backyard,3,2,CW,no leash,find food,curious,protected by fence,like the grass land
2962441847,524,640,480,why did the man in red bend down at the start of the video,0,0,CW,pick up item,painting,hand gesture to throw,part of performance,give moral support
4569009647,2437,640,480,why are the people holding walking sticks,0,4,CW,support themself,very dark,careful of the rocks,narrow pathway,looking at pictures
5807111717,987,640,360,why is there so much food on the table,1,6,CW,funeral,celebration,prepare for elderly home,dining table,bakes for children
6430774273,2697,640,360,why do the people wear thick clothings indoors,3,0,CW,having a meeting,for a fashion show,present unwrapping session,cold weather,look like santa claus
11206371136,1308,640,360,why is the lady in black with short hair smiling and having her hands behind her back,1,1,CW,having fun,proud of her work,as she was being recorded,listening to her talk,to be in sync
6478865241,2697,640,360,why did the girl in green leave her chair at the end of the video,2,9,CW,wants to keep toys,acknowledge something,go to the girl in white,wants girl to kiss her forehead,record someone interactions
2583337639,739,500,375,why did the man in brown tilted his body to his right,3,8,CW,play with camera,aiming to shoot,acting,to get more force,to whip their hair
6295769642,2697,640,360,why did the people move their bodies around so much,1,1,CW,dancing,part of performance,for eyes to follow path of toy,to move sledge,stay afloat
4164784411,324,640,480,why are the girls wearing thin clothes outdoors,3,5,CW,do nt want shoe to get wet,recording down,play with her phone,hot sun,repeating gesture
8686073700,1097,640,360,why did the man in red and white striped black shirt stand beside the man shooting when he shoots,4,5,CW,practice shooting,dodge the shot,to take away camera,for the picture,guide man
4981178326,300,640,480,why are the two ladies crossing the bridge so slowly,2,7,CW,waiting for the dog,tie shoelace,scared as bridge is shaking,to let the dog catch up,stay clear of the plant
7478064282,1172,640,360,why does the lady in white rotate her body after standing in front of the baby,4,4,CW,excited,help the girls,performing,point at baby s spit,video the other people
5108643917,330,640,480,why is there a camera pointing towards the baby with a cake,1,0,CW,her birthday,recording,to blow the candles,enjoying food,dancing tool
8011839057,2181,640,360,why did the woman bend down after walking beside the dog,2,3,CW,to teach child to walk,talking about dog,carry dog,playing with baby,untangle the leash
4315752565,1188,640,480,why did the dog pounce on the toy and presses it with his hands while biting onto the toy,4,4,CW,make it jump,so that it could grab it,playing with dog,show his affection,try to pull toy out
11772124873,2670,640,360,why did the lady in white put her hands on her waist before leaving the stage,4,5,CW,raise the girl up,not liking the dance,go higher,to catch her,part of the dance
8040040139,1044,640,360,why did the person throw the ball,2,0,CW,catch the ball,part of the game,for dogs to fetch,pose for camera,boy did not liked it
5101031129,1388,640,360,why is there a man not wearing a shirt on stage,3,2,CW,listening to him speak,changing his clothes,ready to play in lake,part of his performance,focus on the performers
4957662720,2697,640,360,why does the man in orange look to his right as he pushes the machine forward,3,4,CW,shy,start the robot,talk to the man ahead,to dig a straight line,showing product
5322122291,1038,640,362,why did the man in suit and lady engaging in hi-five and pausing for a moment,1,2,CW,celebrate the moment,take photo,listen to the sound,showing the drink,finish dancing
5558701375,2697,480,640,why did the lady in green spread out her hands when walking on a narrow path,3,2,CW,do not want to wet shoe,mimic girl,trying to dance,balance,want to catch something
5820901507,604,568,320,why did the girl stopped running at the end of the video,2,9,CW,catch up with girl in front,see a peacock,hug man,look at camera,take water bottle
5524574196,612,320,240,why is the lady in pink lying down in a chair in the video,2,7,CW,to reach the piano,eating food,rest,let baby sit with her,upset
5875930220,2697,640,360,why did the man in black looked backwards in the middle of the video,2,2,CW,pick ball up,to sing to the man in grey,man in grey walked up,look at the dogs,pick up the bottle
3807857669,933,640,480,why did the woman walk towards the man after twirling,1,9,CW,she wanted to play,continue dancing,to teach child to walk,she is feeling dizzy,get to other side
2567017373,746,320,240,why does the girl put her hand on the bench when walking,2,6,CW,she scored,touch the toy,need support,take a closer look,to let the dog catch up
4029304060,1661,640,480,why is the bird feeder in the open,4,2,CW,look plane,check for predator,restricted environment,checking,feed bird
5408673752,2399,640,362,why does the lady and man takes out the blackjacket and then put green jacket on the boy,1,3,CW,the boy instructed the lady and the man to do so,size of black does not fit,does not like black,change the colour of the jacket,mimic someone else
12357929995,1878,640,360,why are people sitting on the floor,4,0,CW,crawling around,unwrapping the present,playing with toy on floor,fell,not enough chairs
3014424532,1282,640,480,why does the man show his face to the camera in between,4,3,CW,communicate with audience,excited,express his ideas,capture the helicopter,check the camera
4003814112,1896,320,240,why is the man in grey speaking into a microphone,2,2,CW,to gesture what he was saying,to record the interview,make voice louder,explaining using hand gestures,beat boxing
9580587612,1167,640,360,why did the man pick the stick up from the ground after the woman dropped it,4,4,CW,got tired of it,eat more,keep safe distance,help to heat it,to help pass back to her
2400900222,303,640,480,why did the man in black walk before the boy in blue,0,9,CW,more experiences,want to play,support child,lady told him to,to take the ball
5702478287,1796,640,480,why are the people wearing caps while riding the horses,3,0,CW,stylish,protect their heads,it is cold,block sun rays from face,to identify themselves
5588927672,2166,640,1138,after he drops the batons the first time why does he swing his hands before he starts juggling again,2,3,CW,disappointed that he missed one pin,throwing a temper,practise,rest,signal end of the dance
12165974504,1379,640,360,why does the woman rub the baby s belly near the end of the video,1,4,CW,prevent him from falling,playing with him,adjust,show care for the baby,pat baby to sit back up
8577018498,2697,640,360,why is the girl lying on the bed,4,0,CW,playing with baby,uncomfortable,assist her holding the baby,support baby,relaxing
6076181626,1112,640,360,why did the black cat run away at the end of the video,3,3,CW,stretch,to cuddle with the cat,for food,follow the toy,jump up the orange chair
5942411333,2160,640,360,why are there flashes seen throughout the video,2,6,CW,lights broken,flicker from fireplace,camera flash,stage lights,audience shining lights
5697541410,647,320,240,why did the lady hold the crab up in the middle of the video,2,8,CW,wash the crab,pick up something on the floor,show crab to camera,to eat it,afraid of the crab
7810597862,2561,640,360,why did the white cat turned to lie on its back in the middle of the video,0,5,CW,to get licked by the black cat,escape the other cat,hide,the cat is careless,dry face
2958846173,1149,640,480,why is there a white layer on the coke in the cup when the person was pouring into the cup,3,7,CW,smell drink,read,to keep it,gas,happy to play
